Date,Name,Symbol,Market Cap,Price,Circulating Supply,Volume (24hr),% 1h,% 24h,% 7d
2015-01-18,PayCoin,XPY,37343700.31,3.0242,12348134.0,553261.69,0.88,-21.289999999999996,-0.6899999999999941
2015-01-18,BitShares,BTS,26258039.47,0.01051,2497973773.0,136170.75,1.27,2.969999999999998,-21.1
2015-01-18,Stellar,XLM,16924154.8,0.004739,3571269875.0,54344.3,0.005,2.7800000000000002,-5.490000000000002
2015-01-18,Dogecoin,DOGE,13667184.6,0.0001401,97580195870.0,302410.91,0.84,3.449999999999999,-12.97
2015-01-18,MaidSafeCoin,MAID,13308451.62,0.02941,452552412.0,8978.55,0.005,4.650000000000001,-34.940000000000005
2015-01-18,Nxt,NXT,12587056.26,0.01259,999997096.0,19763.61,0.15,5.200000000000004,-19.799999999999997
2015-01-18,NuShares,NSR,7508281.27,0.01236,607377563.0,23579.29,1.65,6.040000000000001,43.42
2015-01-25,Bitcoin,BTC,3491684706.82,253.72,13762075.0,33582724.0,0.38,2.749999999999997,19.80999999999999
2015-01-25,XRP,XRP,513563590.95,0.01658,30978075200.0,892181.63,0.13,-0.7700000000000037,5.719999999999994
2015-01-25,Litecoin,LTC,80704833.85,2.2483,35895954.0,9178540.0,0.67,20.180000000000003,68.25
2015-01-25,PayCoin,XPY,31680185.209999997,2.5633,12359056.0,290062.03,0.005,15.939999999999992,-13.469999999999995
2015-01-25,BitShares,BTS,29425240.760000005,0.01178,2497973773.0,207519.91,0.005,-3.350000000000002,11.790000000000006
2015-01-25,Stellar,XLM,17153577.8,0.00479,3580864300.0,69844.22,0.005,-4.7899999999999965,0.11999999999999349
2015-01-25,Dogecoin,DOGE,16260251.63,0.0001664,97741714222.0,335878.28,0.57,0.7400000000000005,18.920000000000005
2015-01-25,MaidSafeCoin,MAID,15476989.71,0.0342,452552412.0,8729.75,0.31,-1.200000000000002,11.779999999999998
2015-01-25,Nxt,NXT,14823501.72,0.01482,999997096.0,38640.83,0.27,-0.8700000000000004,17.519999999999996
2015-01-25,Peercoin,PPC,10105322.03,0.4585,22038099.0,180944.58,0.005,19.289999999999996,43.14000000000001
2015-02-01,Bitcoin,BTC,3129632209.53,226.97,13788650.0,29128458.0,0.005,3.7200000000000024,-13.27
2015-02-01,XRP,XRP,437986234.56000006,0.01414,30978075200.0,852106.0,0.005,-1.2799999999999996,-15.699999999999994
2015-02-01,Litecoin,LTC,65106975.28,1.8035,36099954.0,2661610.75,0.005,-4.15,-20.01
2015-02-01,BitShares,BTS,26143405.159999996,0.01047,2497973773.0,122707.34999999999,0.94,2.269999999999996,-12.789999999999996
2015-02-01,PayCoin,XPY,19897205.56,1.577,12617459.0,84445.59,0.005,-11.9,-38.44
2015-02-01,Stellar,XLM,14874644.54,0.004142,3591033250.0,70974.52,0.005,-6.590000000000003,-14.63
2015-02-01,Dogecoin,DOGE,14084122.95,0.0001439,97889649072.0,199772.38,0.005,3.319999999999999,-14.939999999999994
2015-02-01,MaidSafeCoin,MAID,14029362.25,0.031,452552412.0,5224.61,0.005,2.2299999999999973,-10.430000000000007
2015-02-01,Nxt,NXT,11894225.06,0.01189,999997096.0,27246.680000000004,0.005,4.269999999999997,-20.880000000000003
2015-02-01,Dash,DASH,9588423.109999998,1.8836,5090573.0,296157.16,0.005,16.909999999999997,1.719999999999996
2015-02-08,Bitcoin,BTC,3086540934.54,223.41,13815450.0,17145218.0,0.005,-1.8100000000000027,-1.7100000000000017
2015-02-08,XRP,XRP,460327221.01,0.01443,31908551587.0,446888.25,0.005,-0.980000000000001,1.8400000000000054
2015-02-08,Litecoin,LTC,64740928.25,1.7836,36298154.0,793431.63,0.08,-0.030000000000003038,-1.4900000000000033
2015-02-08,BitShares,BTS,23679569.19,0.009473,2499765153.0,479600.69,0.005,-4.619999999999998,-9.070000000000007
2015-02-08,PayCoin,XPY,15303370.09,1.1756,13017893.0,77919.11,1.78,-0.4899999999999965,-23.639999999999993
2015-02-08,Dogecoin,DOGE,13823871.99,0.000141,98039644130.0,93699.98,0.005,-2.749999999999997,-2.1100000000000065
2015-02-08,Stellar,XLM,13436040.120000001,0.003733,3599634025.0,20382.54,0.005,-2.2600000000000007,-11.319999999999995
2015-02-08,MaidSafeCoin,MAID,13321556.88,0.02944,452552412.0,2524.47,0.07,0.05999999999999811,-4.860000000000005
2015-02-08,Nxt,NXT,11363800.21,0.01136,999997096.0,21541.86,0.76,-3.3700000000000014,-4.3099999999999925
2015-02-08,Dash,DASH,9389048.13,1.8374,5109966.0,44830.58,0.005,-0.9099999999999993,0.34000000000000785
2015-02-15,Bitcoin,BTC,3250247204.66,234.83,13841125.0,56552380.00000001,0.94,-8.910000000000002,5.309999999999996
2015-02-15,XRP,XRP,437541652.3,0.01371,31908551587.0,1134343.75,0.23,-8.309999999999997,-4.800000000000008
2015-02-15,Litecoin,LTC,67232277.11,1.842,36499704.0,3678898.2499999995,1.11,-4.9600000000000035,3.7400000000000073
2015-02-15,BitShares,BTS,20453796.46,0.008182,2499765153.0,134607.73,0.28,-8.82,-13.44999999999999
2015-02-15,MaidSafeCoin,MAID,14302575.76,0.0316,452552412.0,2753.2,0.63,-11.760000000000003,7.399999999999998
2015-02-15,Dash,DASH,14165257.75,2.762,5128668.0,212369.47,0.005,-2.000000000000001,46.04999999999999
2015-02-15,Dogecoin,DOGE,13856119.9,0.0001411,98189823692.0,131125.61,0.09,-6.610000000000003,-0.3800000000000004
2015-02-15,PayCoin,XPY,13140254.99,0.9962,13190998.0,42502.87,0.83,2.720000000000002,-10.609999999999998
2015-02-15,Stellar,XLM,11853372.79,0.003285,3608397000.0,29544.75,0.43,-11.259999999999996,-12.439999999999992
2015-02-15,Nxt,NXT,10960511.7,0.01096,999997096.0,13733.08,0.005,-9.820000000000002,-3.040000000000003
2015-02-22,Bitcoin,BTC,3272632781.48,235.98,13868425.0,19527024.0,0.08,-4.379999999999997,1.0200000000000078
2015-02-22,XRP,XRP,418947064.16,0.01313,31908551587.0,587911.38,0.05,-1.6199999999999968,-4.290000000000004
2015-02-22,Litecoin,LTC,65919013.22,1.7962,36699054.0,1413404.63,0.02,-3.04,-1.810000000000007
2015-02-22,BitShares,BTS,21520791.65,0.008609,2499765153.0,81229.43,0.005,1.0399999999999991,5.570000000000003
2015-02-22,Dogecoin,DOGE,13868638.96,0.0001412,98232650596.0,41788.63,0.79,-3.3900000000000006,-0.1900000000000002
2015-02-22,Dash,DASH,12999946.81,2.5257,5147108.0,75804.17,0.55,-9.399999999999999,-7.669999999999999
2015-02-22,MaidSafeCoin,MAID,11118136.91,0.02457,452552412.0,17748.99,3.51,-19.450000000000006,-21.82
2015-02-22,Nxt,NXT,10758533.56,0.01076,999997096.0,16355.05,0.86,-4.720000000000002,-2.8800000000000017
2015-02-22,Stellar,XLM,10192420.64,0.002822,3611944775.0,14026.49,1.15,-13.309999999999999,-14.779999999999992
2015-02-22,PayCoin,XPY,9831705.71,0.7305,13459600.0,28674.400000000005,1.03,1.0000000000000004,-22.3
2015-03-01,Bitcoin,BTC,3615184871.86,260.2,13893750.0,25213656.0,0.2,2.469999999999998,10.309999999999999
2015-03-01,XRP,XRP,390514760.63,0.01224,31908551587.0,1496972.38,0.005,-5.7899999999999965,-6.7499999999999964
2015-03-01,Litecoin,LTC,69797587.31,1.8916,36899254.0,1697215.25,0.005,2.7800000000000002,5.050000000000004
2015-03-01,BitShares,BTS,26644748.13,0.01065,2501643489.0,108475.48999999999,1.22,-2.130000000000001,22.510000000000005
2015-03-01,Dash,DASH,17199121.16,3.3294,5165780.0,89917.31,0.005,2.709999999999998,32.15
2015-03-01,MaidSafeCoin,MAID,14812231.84,0.03273,452552412.0,6218.33,6.6,5.430000000000001,30.109999999999996
2015-03-01,Dogecoin,DOGE,14350879.65,0.0001458,98455559915.0,91861.59,0.005,0.2400000000000004,3.2099999999999995
2015-03-01,Nxt,NXT,13380912.39,0.01338,999997096.0,25290.83,0.84,0.7000000000000018,21.120000000000005
2015-03-01,PayCoin,XPY,12654260.87,0.9227,13714929.0,13785.84,0.005,4.8,30.46999999999999
2015-03-01,Stellar,XLM,10061646.51,0.002781,3617462850.0,17782.14,0.005,-8.500000000000004,-3.370000000000001
2015-03-08,Bitcoin,BTC,3818877841.01,274.35,13919525.0,22067934.0,0.05,-0.6800000000000025,7.140000000000007
2015-03-08,XRP,XRP,317839379.3,0.009961,31908551587.0,735995.81,0.05,-5.430000000000001,-18.240000000000006
2015-03-08,Litecoin,LTC,70182474.88,1.8919,37097104.0,1281395.13,0.39,-1.070000000000002,0.7899999999999991
2015-03-08,BitShares,BTS,23344462.94,0.009326,2503180286.0,73965.45,0.03,-7.089999999999995,-11.740000000000004
2015-03-08,Dash,DASH,17570324.53,3.3892,5184139.0,32275.75,0.005,-1.200000000000002,3.079999999999996
2015-03-08,Nxt,NXT,14302744.9,0.0143,999997096.0,42564.61,0.005,-0.46999999999999714,7.9000000000000075
2015-03-08,Dogecoin,DOGE,13753712.38,0.0001396,98537619708.0,66362.67,0.1,-1.4299999999999988,-3.29
2015-03-08,Stellar,XLM,10729149.1,0.002958,3627617400.0,12793.73,0.44,0.010000000000003667,4.700000000000003
2015-03-08,MaidSafeCoin,MAID,10321269.39,0.02281,452552412.0,22415.47,0.005,-18.369999999999997,-26.260000000000005
2015-03-08,PayCoin,XPY,8837403.59,0.64,13808892.0,64217.31999999999,0.005,-14.479999999999999,-29.379999999999992
2015-03-15,Bitcoin,BTC,3993635126.19,286.39,13944575.0,11970086.0,0.22,1.5300000000000036,4.029999999999997
2015-03-15,XRP,XRP,345160231.53999996,0.01082,31908551587.0,407153.97,0.005,-2.4800000000000018,7.07
2015-03-15,Litecoin,LTC,75307645.49,2.0188,37302604.0,1035698.1899999998,0.17,1.1600000000000033,6.3699999999999966
2015-03-15,BitShares,BTS,21784488.319999997,0.008701,2503706843.0,51775.02,0.37,-3.099999999999998,-8.139999999999995
2015-03-15,Dash,DASH,16245688.33,3.1228,5202317.0,57655.74,0.0,6.280000000000001,-7.930000000000006
2015-03-15,Dogecoin,DOGE,14092405.7,0.0001429,98628435527.0,68974.56,0.39,0.07000000000000178,1.799999999999997
2015-03-15,Nxt,NXT,13018660.63,0.01302,999997096.0,35028.26,0.005,-2.5700000000000025,-9.540000000000003
2015-03-15,MaidSafeCoin,MAID,11121103.23,0.02457,452552412.0,4043.3499999999995,0.27,-1.1800000000000026,-0.6799999999999999
2015-03-15,Stellar,XLM,10915329.42,0.003002,3636415900.0,7250.83,0.005,0.5000000000000002,2.5299999999999994
2015-03-15,PayCoin,XPY,9580080.51,0.6784,14122480.0,34919.29,0.005,-2.0799999999999983,3.0700000000000016
2015-03-22,Bitcoin,BTC,3743197248.4,267.96,13969225.0,18438098.0,0.005,3.0500000000000034,-6.820000000000003
2015-03-22,XRP,XRP,325339483.88,0.0102,31908551587.0,306080.16,0.005,0.1299999999999999,-5.920000000000004
2015-03-22,Litecoin,LTC,67401383.6,1.7977,37492804.0,1072062.88,0.43,2.9299999999999993,-11.330000000000005
2015-03-22,Dash,DASH,24047777.65,4.6063,5220586.0,342710.56,0.005,-0.1299999999999999,50.07999999999999
2015-03-22,BitShares,BTS,19361515.88,0.007733,2503706843.0,58743.26999999999,1.67,3.67,-11.690000000000001
2015-03-22,Stellar,XLM,13694203.63,0.003193,4288525405.9999995,40728.54,0.005,6.809999999999997,6.619999999999993
2015-03-22,Dogecoin,DOGE,13081131.2,0.0001325,98727076246.0,50873.6,0.005,0.6600000000000031,-7.479999999999999
2015-03-22,Nxt,NXT,11979378.43,0.01198,999997096.0,14338.33,0.5,-1.420000000000003,-8.990000000000006
2015-03-22,MaidSafeCoin,MAID,11012313.65,0.02433,452552412.0,1670.14,0.12,4.610000000000002,-1.5400000000000058
2015-03-22,PayCoin,XPY,9042468.97,0.6395,14139137.0,34405.35,0.03,-3.160000000000004,-6.829999999999997
2015-03-29,Bitcoin,BTC,3397186865.47,242.71,13996725.0,21699370.0,0.005,-3.989999999999998,-9.139999999999999
2015-03-29,XRP,XRP,271170727.93,0.008498,31908551587.0,417819.38,0.005,-4.009999999999997,-16.52
2015-03-29,Litecoin,LTC,62429519.53,1.6557,37706354.0,1242077.13,0.005,-2.7999999999999994,-7.099999999999999
2015-03-29,Dash,DASH,24101447.65,4.6008,5238589.0,216958.17,0.005,-7.049999999999997,1.1100000000000028
2015-03-29,BitShares,BTS,16640212.63,0.006643,2504975101.0,42090.36,0.005,-3.1199999999999974,-11.42
2015-03-29,Stellar,XLM,13079862.9,0.003046,4294171781.0000005,6928.23,0.005,2.7299999999999978,-5.259999999999994
2015-03-29,Dogecoin,DOGE,12536967.79,0.0001269,98817739684.0,59515.88,0.32,-2.749999999999997,-4.720000000000007
2015-03-29,Nxt,NXT,10271940.35,0.01027,999997096.0,15281.109999999999,0.005,-5.000000000000002,-14.01999999999999
2015-03-29,MaidSafeCoin,MAID,9227365.91,0.02039,452552412.0,2223.36,0.005,-1.4400000000000024,-15.53
2015-03-29,PayCoin,XPY,8547189.41,0.572,14942202.0,43938.78,0.005,-9.519999999999994,-11.099999999999998
2015-04-05,Bitcoin,BTC,3654266205.03,260.6,14022625.0,19649152.0,0.06,2.720000000000002,6.7499999999999964
2015-04-05,XRP,XRP,278840755.2,0.008739,31908551587.0,225067.80000000002,0.005,-1.2400000000000009,2.239999999999994
2015-04-05,Litecoin,LTC,64474775.66,1.7008,37908054.0,1012923.5,0.005,0.8199999999999981,2.4299999999999944
2015-04-05,Dash,DASH,21939785.25,4.1726,5258071.0,136532.11,0.005,1.009999999999996,-8.700000000000001
2015-04-05,BitShares,BTS,14634629.73,0.005842,2504975101.0,51078.84,0.005,-3.290000000000004,-12.029999999999994
2015-04-05,Dogecoin,DOGE,12536740.98,0.0001267,98908286969.0,66699.34,1.15,-0.8199999999999981,0.3700000000000062
2015-04-05,Stellar,XLM,11465864.16,0.002666,4300865081.0,12082.42,0.005,-0.3899999999999997,-10.529999999999996
2015-04-05,Nxt,NXT,11023630.04,0.01102,999997096.0,18923.18,0.005,3.0099999999999967,6.030000000000004
2015-04-05,MaidSafeCoin,MAID,9297907.72,0.02055,452552412.0,9748.33,0.01,2.879999999999997,-0.599999999999999
2015-04-05,Peercoin,PPC,7377593.63,0.3322,22206584.0,12627.52,0.02,0.09999999999999686,2.4400000000000044
2015-04-12,Bitcoin,BTC,3317123015.29,236.15,14046525.0,12387948.0,0.005,-0.16999999999999862,-8.970000000000002
2015-04-12,XRP,XRP,274724959.03,0.00861,31908551587.0,199411.92,0.005,3.67,-1.799999999999997
2015-04-12,Litecoin,LTC,55735209.669999994,1.4625,38110204.0,724290.25,0.005,0.24999999999999611,-14.110000000000001
2015-04-12,Dash,DASH,17401249.89,3.2974,5277208.0,46830.25,0.005,-1.770000000000004,-20.35
2015-04-12,Stellar,XLM,13442136.82,0.002796,4807729106.0,99750.1,4.94,2.689999999999999,5.370000000000008
2015-04-12,BitShares,BTS,11329756.789999997,0.004523,2504975101.0,41210.82,0.19,1.0300000000000034,-22.57
2015-04-12,Dogecoin,DOGE,11274866.09,0.0001139,98997860983.0,23631.67,0.71,0.40999999999999903,-9.059999999999997
2015-04-12,Nxt,NXT,10525264.949999997,0.01053,999997096.0,7906.659999999999,0.28,0.4499999999999978,-4.439999999999996
2015-04-12,MaidSafeCoin,MAID,10222272.29,0.02259,452552412.0,7148.71,0.005,4.720000000000002,10.879999999999999
2015-04-12,Monero,XMR,5733144.61,0.8001,7165224.0,22664.83,0.005,-2.1600000000000037,-7.610000000000002
2015-04-19,Bitcoin,BTC,3132227160.59,222.6,14071100.0,15021492.999999998,0.005,-0.3899999999999997,-5.680000000000002
2015-04-19,XRP,XRP,250366015.57,0.007846,31908551587.0,197021.78,0.005,-0.6800000000000025,-9.080000000000002
2015-04-19,Litecoin,LTC,53216501.17,1.3892,38308004.0,984395.8100000002,0.07,-1.0399999999999991,-5.529999999999994
2015-04-19,Dash,DASH,14838968.27,2.8017,5296335.0,57968.65,0.005,-3.8799999999999972,-14.829999999999995
2015-04-19,Stellar,XLM,12922379.2,0.002685,4813245006.0,23254.78,0.005,-1.65,-2.960000000000002
2015-04-19,BitShares,BTS,11908715.48,0.004754,2504975101.0,20773.7,0.005,-0.5100000000000039,5.719999999999994
2015-04-19,MaidSafeCoin,MAID,10844737.11,0.02396,452552412.0,1495.7400000000002,0.85,0.07000000000000178,4.189999999999999
2015-04-19,Dogecoin,DOGE,10520510.38,0.0001062,99087984396.0,30371.38,0.29,-0.1299999999999999,-6.799999999999999
2015-04-19,Nxt,NXT,8946597.67,0.008947,999997096.0,14853.439999999999,0.005,-3.1100000000000017,-14.870000000000003
2015-04-19,Banx,BANX,5225730.91,1.2021,4347307.0,13300.81,0.005,-0.38000000000000395,0.0
2015-04-26,Bitcoin,BTC,3093210381.8400006,219.43,14096600.0,28943704.0,0.06,-3.1199999999999974,-1.8700000000000037
2015-04-26,XRP,XRP,246977487.32,0.00774,31908551587.0,493776.06,0.03,-6.6599999999999975,-1.5100000000000073
2015-04-26,Litecoin,LTC,50877913.61,1.3212,38509654.0,1292150.63,0.005,-5.69,-5.389999999999997
2015-04-26,Dash,DASH,16223706.07,3.0517,5316290.0,95531.74,0.55,-1.169999999999999,8.649999999999999
2015-04-26,Stellar,XLM,12725704.91,0.00264,4819456406.0,8843.87,0.84,-0.5999999999999971,-2.5899999999999963
2015-04-26,BitShares,BTS,10581119.889999999,0.004224,2504975101.0,31778.42,0.07,-5.260000000000002,-10.909999999999997
2015-04-26,Dogecoin,DOGE,9960166.399999999,0.0001004,99178013519.0,67738.92,1.5,-2.839999999999998,-5.5400000000000045
2015-04-26,MaidSafeCoin,MAID,9502215.569999998,0.021,452552412.0,7087.359999999999,0.005,-6.139999999999998,-11.209999999999996
2015-04-26,Nxt,NXT,8896447.96,0.008896,999997096.0,28195.240000000005,0.44,-8.08,-1.7499999999999944
2015-04-26,Banx,BANX,6721518.84,1.3383,5022487.0,12350.1,0.03,-3.1500000000000004,10.820000000000002
2015-05-03,Bitcoin,BTC,3394163164.37,240.36,14121275.0,18494118.0,0.06,2.379999999999997,9.709999999999999
2015-05-03,XRP,XRP,257037754.48,0.008055,31908551587.0,438453.44,0.03,0.20999999999999738,4.139999999999996
2015-05-03,Litecoin,LTC,55458579.07,1.4327,38709154.0,1673862.63,0.09,0.9000000000000036,8.180000000000003
2015-05-03,Dash,DASH,14424045.71,2.703,5336255.0,63544.450000000004,0.005,-1.52,-10.570000000000006
2015-05-03,Stellar,XLM,12917731.760000002,0.002677,4824768656.0,6849.35,0.005,-0.5399999999999989,2.209999999999996
2015-05-03,MaidSafeCoin,MAID,10525778.69,0.02326,452552412.0,2081.98,0.53,6.34,10.520000000000003
2015-05-03,BitShares,BTS,9303430.53,0.003707,2509520303.0,25242.2,0.01,0.8799999999999962,-12.239999999999998
2015-05-03,Nxt,NXT,9270980.11,0.009271,999997096.0,12899.61,0.005,0.22000000000000103,4.46
2015-05-03,Dogecoin,DOGE,8916780.27,8.983e-05,99267618305.0,107579.75,0.005,-7.430000000000001,-10.080000000000005
2015-05-03,Banx,BANX,7472511.67,1.4663,5096191.0,13767.16,0.07,2.359999999999997,9.719999999999994
2015-05-10,Bitcoin,BTC,3399248766.0800004,240.3,14146075.0,15019138.0,0.005,-0.7000000000000018,-0.11999999999999349
2015-05-10,XRP,XRP,235563633.50000003,0.007382,31908551587.0,575429.25,0.005,-2.5099999999999967,-8.43
2015-05-10,Litecoin,LTC,55988970.59,1.4387,38915254.0,993854.88,0.005,-0.7099999999999975,0.08999999999999513
2015-05-10,Dash,DASH,14376352.95,2.6843,5355806.0,57877.02,0.005,-2.359999999999997,-1.3599999999999999
2015-05-10,Stellar,XLM,13491908.66,0.002793,4830316831.0,6673.2,0.005,-2.0099999999999962,4.210000000000003
2015-05-10,BitShares,BTS,9089221.04,0.003622,2509520303.0,22692.5,0.005,0.6199999999999964,-1.5899999999999925
2015-05-10,Dogecoin,DOGE,8961295.62,9.019e-05,99357186796.0,59388.98,1.2499999999999998,-1.4600000000000017,-1.2500000000000004
2015-05-10,MaidSafeCoin,MAID,8766916.72,0.01937,452552412.0,13670.940000000002,0.005,-7.84,-15.330000000000004
2015-05-10,Nxt,NXT,8339051.15,0.008339,999997096.0,65517.5,0.22,-4.529999999999997,-10.909999999999997
2015-05-10,Banx,BANX,7525003.869999999,1.467,5129536.0,13503.689999999999,0.005,-0.6400000000000038,-0.039999999999992576
2015-05-17,Bitcoin,BTC,3356177229.79,236.8,14172925.0,11134279.0,0.005,0.20999999999999738,-1.5200000000000016
2015-05-17,XRP,XRP,201953323.84,0.006329,31908551587.0,350731.31,0.005,-3.700000000000003,-14.350000000000005
2015-05-17,Litecoin,LTC,56876131.5,1.4541,39113254.0,481714.34,0.005,0.46999999999999714,1.1100000000000028
2015-05-17,Dash,DASH,15746928.4,2.9297,5374899.0,52827.43,0.005,-2.689999999999999,9.119999999999994
2015-05-17,Stellar,XLM,12455579.070000002,0.002576,4835025206.0,9991.74,0.005,-0.6100000000000007,-10.009999999999998
2015-05-17,Dogecoin,DOGE,11438212.01,0.000115,99447176079.0,62533.12,0.04,-1.2200000000000013,28.949999999999992
2015-05-17,Nxt,NXT,9262165.17,0.009262,999997096.0,11402.21,0.005,-0.9000000000000036,12.390000000000006
2015-05-17,BitShares,BTS,9078214.12,0.003618,2509520303.0,16814.32,0.005,0.14999999999999927,0.9200000000000027
2015-05-17,MaidSafeCoin,MAID,8583701.03,0.01897,452552412.0,3600.47,0.005,2.0599999999999987,-0.9099999999999927
2015-05-17,Banx,BANX,7515015.94,1.4445,5202663.0,13881.220000000001,0.005,0.20999999999999738,-1.5299999999999958
2015-05-24,Bitcoin,BTC,3420840509.76,240.95,14197150.0,11508005.0,0.005,0.7499999999999963,1.7799999999999927
2015-05-24,XRP,XRP,217270748.77,0.006809,31908551587.0,149015.25,0.01,0.09000000000000115,7.7599999999999945
2015-05-24,Litecoin,LTC,71989262.21,1.8312,39313304.0,1725069.5,0.35,1.8500000000000014,25.830000000000002
2015-05-24,Dash,DASH,15648535.73,2.9005,5395178.0,49767.1,0.005,0.7099999999999975,-0.7399999999999967
2015-05-24,BitShares,BTS,15416222.230000002,0.006137,2511953117.0,112927.88,0.005,2.960000000000002,69.1
2015-05-24,Stellar,XLM,15096534.91,0.003121,4837097406.0,25014.87,0.25,3.4800000000000018,21.830000000000005
2015-05-24,Dogecoin,DOGE,14262196.13,0.0001433,99537422819.0,239171.70000000004,0.03,4.709999999999999,24.669999999999998
2015-05-24,Nxt,NXT,11946449.75,0.01195,999997096.0,46473.75,0.005,0.16000000000000292,29.099999999999998
2015-05-24,Banx,BANX,8390075.8,1.4698,5708331.0,13861.64,0.005,0.7499999999999963,1.7799999999999927
2015-05-24,MaidSafeCoin,MAID,8374910.41,0.01851,452552412.0,1365.89,0.005,0.07999999999999748,-2.049999999999994
2015-05-31,Bitcoin,BTC,3273749732.66,230.19,14221975.0,14730798.000000002,0.12,-1.2400000000000009,-4.480000000000004
2015-05-31,XRP,XRP,264525169.84,0.00829,31908551587.0,248302.80999999997,0.1,-1.0900000000000014,21.32
2015-05-31,Litecoin,LTC,64685761.07,1.6371,39512804.0,2071950.25,0.3,-9.549999999999997,-10.53999999999999
2015-05-31,BitShares,BTS,17053945.08,0.006789,2511953117.0,77301.61,0.005,2.209999999999998,11.500000000000002
2015-05-31,Stellar,XLM,16379498.59,0.003386,4837354256.0,34077.16,0.005,2.91,7.660000000000005
2015-05-31,Dogecoin,DOGE,15311628.919999998,0.0001537,99625703357.0,332522.16,0.005,-4.810000000000004,7.5000000000000036
2015-05-31,Dash,DASH,14938814.3,2.7583,5415857.0,57640.280000000006,0.45,1.7900000000000034,-5.039999999999995
2015-05-31,Nxt,NXT,11084302.74,0.01108,999997096.0,19943.58,0.005,-4.159999999999997,-7.479999999999999
2015-05-31,Banx,BANX,8202283.18,1.4028,5847059.0,14759.1,0.005,-1.3399999999999976,-4.579999999999993
2015-05-31,MaidSafeCoin,MAID,7555670.3,0.0167,452552412.0,3204.15,0.83,1.9099999999999997,-10.000000000000004
2015-06-07,Bitcoin,BTC,3175550844.62,222.88,14247725.0,13318405.0,0.005,-1.169999999999999,-3.509999999999999
2015-06-07,XRP,XRP,251248793.36,0.007874,31908551587.0,100994.47,0.005,-0.4200000000000027,-4.4099999999999975
2015-06-07,Litecoin,LTC,68733519.12,1.7305,39718304.0,1160827.13,0.005,-1.4699999999999975,4.830000000000006
2015-06-07,BitShares,BTS,17413659.51,0.006932,2511953117.0,89925.87,0.005,0.8799999999999962,3.610000000000004
2015-06-07,Dash,DASH,15278947.69,2.8102,5436880.0,55831.73,0.26,-0.14999999999999927,1.730000000000006
2015-06-07,Dogecoin,DOGE,15188401.2,0.0001523,99715537387.0,104468.85,0.005,-2.9899999999999975,-1.4900000000000033
2015-06-07,Stellar,XLM,14940175.95,0.003089,4837354256.0,8642.87,0.07,-1.709999999999998,-7.049999999999996
2015-06-07,Nxt,NXT,11113959.69,0.01111,999997096.0,13663.35,0.005,-2.7999999999999994,-0.05999999999999674
2015-06-07,Banx,BANX,8789823.64,1.4989,5863999.0,13835.28,0.005,-0.9400000000000023,6.3699999999999966
2015-06-07,MaidSafeCoin,MAID,7178730.78,0.01586,452552412.0,3340.85,0.005,3.919999999999996,-5.110000000000001
2015-06-14,Bitcoin,BTC,3333660698.61,233.54,14274275.0,12165932.0,0.16,0.5100000000000039,4.489999999999998
2015-06-14,XRP,XRP,259949857.31,0.008147,31908551587.0,315883.5,0.005,0.6199999999999964,3.2500000000000075
2015-06-14,Litecoin,LTC,79943066.14999999,2.0029,39914354.0,3128437.75,0.6,7.82,15.550000000000002
2015-06-14,BitShares,BTS,17506962.17,0.006969,2511953117.0,70684.41,0.94,0.22999999999999673,0.6799999999999999
2015-06-14,Dogecoin,DOGE,16626608.21,0.0001666,99801450482.0,300746.0,0.005,0.46999999999999714,9.540000000000003
2015-06-14,Stellar,XLM,15774890.02,0.003261,4837354256.0,26759.9,0.29,0.7200000000000012,5.510000000000006
2015-06-14,Dash,DASH,15337249.7,2.8093,5459413.0,87099.59,0.005,0.29999999999999855,-0.24000000000000274
2015-06-14,Nxt,NXT,11737140.27,0.01174,999997096.0,44489.12,0.005,0.44000000000000206,6.030000000000004
2015-06-14,Banx,BANX,9189366.25,1.5671,5863754.0,16397.59,0.17,0.5100000000000039,4.489999999999998
2015-06-14,MaidSafeCoin,MAID,7476478.19,0.01652,452552412.0,1024.68,0.17,-1.1300000000000003,4.869999999999998
2015-06-21,Bitcoin,BTC,3488111052.52,243.94,14298800.0,10600886.0,0.005,-0.3899999999999997,4.3299999999999965
2015-06-21,XRP,XRP,329106281.7900001,0.01031,31908551587.0,564946.56,0.68,-6.489999999999998,26.519999999999996
2015-06-21,Litecoin,LTC,121255276.52,3.0224,40119404.0,3196087.25,0.66,-0.01999999999999937,50.72
2015-06-21,Dogecoin,DOGE,20882626.13,0.0002091,99890370337.0,345750.5,0.33,-0.46000000000000146,25.29
2015-06-21,BitShares,BTS,19410447.59,0.007727,2511953117.0,66206.36,0.005,-3.6500000000000004,12.200000000000006
2015-06-21,Stellar,XLM,17058468.94,0.003526,4837354256.0,25278.98,0.005,-4.0900000000000025,8.340000000000005
2015-06-21,Dash,DASH,15581959.93,2.8423,5482231.0,42407.43,0.005,-1.169999999999999,1.3699999999999941
2015-06-21,Nxt,NXT,13625080.25,0.01363,999997096.0,32074.259999999995,0.99,-3.7400000000000015,15.889999999999995
2015-06-21,Banx,BANX,9648845.010000002,1.6369,5894665.0,15804.05,0.005,-0.40999999999999903,4.3299999999999965
2015-06-21,Peercoin,PPC,8857457.26,0.3949,22428765.0,63627.21,0.005,-5.399999999999997,21.139999999999993
